fechas,INPC,Inflación
2017-11-01,97.6951739888215,0.06634523135962289
2017-12-01,98.2728829857563,0.06773048198179743
2018-01-01,98.7949996995012,0.05545835406667843
2018-02-01,99.1713744816395,0.05339217031870902
2018-03-01,99.4921569805878,0.05035412056754485
2018-04-01,99.1548470460965,0.04550783415978765
2018-05-01,98.9940801730873,0.04506269281709274
2018-06-01,99.3764649317868,0.04646857793810555
2018-07-01,99.9090991045135,0.04811405513610656
2018-08-01,100.492,0.049045281971250576
2018-09-01,100.917,0.05019573644380504
2018-10-01,101.44,0.04903635727992417
2018-11-01,102.303,0.04716533911599097
2018-12-01,103.02,0.048305461995368004
2019-01-01,103.108,0.04365605864281985
2019-02-01,103.079,0.039402756478725154
2019-03-01,103.476,0.040041779576549974
2019-04-01,103.531,0.04413453385560717
2019-05-01,103.233,0.0428199324596088
2019-06-01,103.299,0.03947146913412225
2019-07-01,103.687,0.03781338165740533
2019-08-01,103.67,0.03162440791306764
2019-09-01,103.942,0.02997512807554714
2019-10-01,104.503,0.030195189274447864
2019-11-01,105.346,0.029744973265691144
2019-12-01,105.934,0.02828576975344599
2020-01-01,106.447,0.032383520192419635
2020-02-01,106.889,0.03696194181162027
2020-03-01,106.838,0.03249062584560658
2020-04-01,105.755,0.021481488636253765
2020-05-01,106.162,0.02837271027675259
2020-06-01,106.743,0.033340109778410065
2020-07-01,107.444,0.036234050556000374
2020-08-01,107.867,0.04048422880293234
2020-09-01,108.114,0.04013776914048228
2020-10-01,108.774,0.04086964010602556
2020-11-01,108.856,0.03331877812161821
2020-12-01,109.271,0.03150074574735218
2021-01-01,110.21,0.03535092581284571
2021-02-01,110.907,0.03759039751517923
2021-03-01,111.824,0.04666878825885923
2021-04-01,112.19,0.0608481868469577
2021-05-01,112.419,0.05893822648405256
2021-06-01,113.018,0.05878605622851163
2021-07-01,113.682,0.05805815122296276
2021-08-01,113.899,0.05592071717948954
2021-09-01,114.601,0.060001479919344236
2021-10-01,115.561,0.06239542537738796
2021-11-01,116.884,0.07374880576174037
2021-12-01,117.308,0.07355107942638028
2022-01-01,118.002,0.07070138825877881
2022-02-01,118.981,0.07279973310972254
2022-03-01,120.159,0.07453677207039644
2022-04-01,120.809,0.0768250289687138
2022-05-01,121.022,0.07652620998229853
2022-06-01,122.044,0.07986338459360454
2022-07-01,122.948,0.08150806636054941
2022-08-01,123.803,0.08695423138043346
2022-09-01,124.571,0.08699749565885107
2022-10-01,125.276,0.08406815448118299
2022-11-01,125.997,0.07796618869990768
2022-12-01,126.478,0.07817028676646087
2023-01-01,127.336,0.07910035423128425
2023-02-01,128.046,0.07618863516023566
2023-03-01,128.389,0.06849258066395358
2023-04-01,128.363,0.06252845400591012
2023-05-01,128.084,0.05835302672241416
2023-06-01,128.214,0.05055553734718621
2023-07-01,128.832,0.0478576308683345
2023-08-01,129.545,0.04638013618409875
2023-09-01,130.12,0.044544878021369305
2023-10-01,130.609,0.042570005428015145
2023-11-01,131.445,0.04323912474106528
2023-12-01,132.373,0.046608896408861566
2024-01-01,133.555,0.048839291323741874
2024-02-01,133.681,0.04400762226075017
